referrer,views_total,views_unique
Google,360,155
github.com,222,84
aws.amazon.com,176,45
Bing,62,14
teams.public.onecdn.static.microsoft,50,20
youtube.com,25,3
linkedin.com,22,7
copilotkit.ai,16,8
ecosia.org,12,1
claude.ai,9,2
