referrer,views_total,views_unique
Google,411,157
github.com,220,80
aws.amazon.com,160,52
Bing,66,18
teams.public.onecdn.static.microsoft,60,21
youtube.com,27,4
linkedin.com,20,6
copilotkit.ai,18,7
claude.ai,8,1
DuckDuckGo,6,5
