url_path,views_total,views_unique
/awslabs/fullstack-solution-template-for-agentcore,1367,583
/awslabs/fullstack-solution-template-for-agentcore/pulls,190,17
/awslabs/fullstack-solution-template-for-agentcore/issues,182,17
/awslabs/fullstack-solution-template-for-agentcore/pull/120,68,7
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/architecture-diagram/FAST-architecture-20260403.png,67,23
/awslabs/fullstack-solution-template-for-agentcore/tree/main,59,36
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/DEPLOYMENT.md,50,26
/awslabs/fullstack-solution-template-for-agentcore/actions,50,8
/awslabs/fullstack-solution-template-for-agentcore/blob/main/Makefile,50,7
/awslabs/fullstack-solution-template-for-agentcore/commits,50,6
