referrer,views_total,views_unique
Google,869,270
linkedin.com,491,277
youtube.com,361,83
github.com,205,62
t.co,199,78
statics.teams.cdn.office.net,183,51
Bing,82,18
com.linkedin.android,73,58
lnkd.in,26,11
DuckDuckGo,11,2
