referrer,views_total,views_unique
Google,751,226
github.com,227,88
linkedin.com,85,57
statics.teams.cdn.office.net,83,38
youtube.com,74,17
Bing,35,10
qiita.com,30,2
chatgpt.com,20,1
l.instagram.com,15,2
DuckDuckGo,12,7
