url_path,views_total,views_unique
/awslabs/fullstack-solution-template-for-agentcore,1219,611
/awslabs/fullstack-solution-template-for-agentcore/issues,164,24
/awslabs/fullstack-solution-template-for-agentcore/pulls,163,20
/awslabs/fullstack-solution-template-for-agentcore/tree/main,79,48
/awslabs/fullstack-solution-template-for-agentcore/pull/120,62,5
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/architecture-diagram/FAST-architecture-20260403.png,59,20
/awslabs/fullstack-solution-template-for-agentcore/commits,50,5
/awslabs/fullstack-solution-template-for-agentcore/actions,49,8
/awslabs/fullstack-solution-template-for-agentcore/commit/a1fef6a397babef3f7ad7319babc8b881b6e69bf,45,8
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/DEPLOYMENT.md,44,31
