url_path,views_total,views_unique
/awslabs/fullstack-solution-template-for-agentcore,1214,573
/awslabs/fullstack-solution-template-for-agentcore/pulls,182,17
/awslabs/fullstack-solution-template-for-agentcore/issues,177,22
/awslabs/fullstack-solution-template-for-agentcore/tree/main,86,47
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/architecture-diagram/FAST-architecture-20260403.png,60,23
/awslabs/fullstack-solution-template-for-agentcore/pull/120,56,4
/awslabs/fullstack-solution-template-for-agentcore/commits,50,5
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/DEPLOYMENT.md,47,29
/awslabs/fullstack-solution-template-for-agentcore/commit/c9840c2bf7d9535637c15bc011ab192bd01edaba,42,13
/awslabs/fullstack-solution-template-for-agentcore/actions,42,6
