url_path,views_total,views_unique
/awslabs/fullstack-solution-template-for-agentcore,3367,1870
/awslabs/fullstack-solution-template-for-agentcore/pulls,295,48
/awslabs/fullstack-solution-template-for-agentcore/tree/main,293,148
/awslabs/fullstack-solution-template-for-agentcore/issues,200,48
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/DEPLOYMENT.md,125,65
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/architecture-diagram/FAST-architecture-20260302.png,122,71
/awslabs/fullstack-solution-template-for-agentcore/tree/main/patterns,107,69
/awslabs/fullstack-solution-template-for-agentcore/tree/main/infra-terraform,98,63
/awslabs/fullstack-solution-template-for-agentcore/tree/main/docs,92,57
/awslabs/fullstack-solution-template-for-agentcore/tree/main/infra-cdk,85,52
