referrer,views_total,views_unique
Google,517,146
github.com,242,90
statics.teams.cdn.office.net,57,26
copilotkit.ai,46,10
youtube.com,14,4
qiita.com,14,1
Bing,13,6
claude.ai,11,1
linkedin.com,8,7
perplexity.ai,6,2
