referrer,views_total,views_unique
Google,426,169
github.com,284,92
aws.amazon.com,189,55
Bing,74,17
teams.public.onecdn.static.microsoft,47,21
linkedin.com,42,22
DuckDuckGo,34,7
youtube.com,27,4
copilotkit.ai,15,7
claude.ai,8,1
