url_path,views_total,views_unique
/awslabs/fullstack-solution-template-for-agentcore,1213,608
/awslabs/fullstack-solution-template-for-agentcore/issues,150,30
/awslabs/fullstack-solution-template-for-agentcore/pulls,142,29
/awslabs/fullstack-solution-template-for-agentcore/tree/main,85,51
/awslabs/fullstack-solution-template-for-agentcore/pull/120,74,5
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/DEPLOYMENT.md,64,35
/awslabs/fullstack-solution-template-for-agentcore/actions,60,9
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/architecture-diagram/FAST-architecture-20260403.png,59,15
/awslabs/fullstack-solution-template-for-agentcore/tree/main/frontend,57,35
/awslabs/fullstack-solution-template-for-agentcore/activity,52,6
