referrer,views_total,views_unique
Google,521,153
aws.amazon.com,239,102
github.com,193,73
statics.teams.cdn.office.net,60,16
teams.public.onecdn.static.microsoft,44,11
linkedin.com,28,24
Bing,28,13
copilotkit.ai,19,6
DuckDuckGo,6,6
pms-confluence2.banadev.com,6,3
