referrer,views_total,views_unique
Google,989,287
linkedin.com,459,264
github.com,352,139
statics.teams.cdn.office.net,217,69
com.linkedin.android,125,89
chatgpt.com,67,4
lm.facebook.com,64,59
Bing,49,14
lnkd.in,40,13
l.facebook.com,39,31
