url_path,views_total,views_unique
/awslabs/fullstack-solution-template-for-agentcore,1972,1029
/awslabs/fullstack-solution-template-for-agentcore/pulls,303,44
/awslabs/fullstack-solution-template-for-agentcore/tree/main/patterns,269,172
/awslabs/fullstack-solution-template-for-agentcore/tree/main,258,145
/awslabs/fullstack-solution-template-for-agentcore/issues,201,37
/awslabs/fullstack-solution-template-for-agentcore/pull/63,139,79
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/DEPLOYMENT.md,120,73
/awslabs/fullstack-solution-template-for-agentcore/tree/main/infra-cdk,92,48
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/architecture-diagram/FAST-architecture-20260302.png,87,52
/awslabs/fullstack-solution-template-for-agentcore/tree/main/frontend,84,51
