referrer,views_total,views_unique
Google,309,139
github.com,209,78
aws.amazon.com,169,49
teams.public.onecdn.static.microsoft,73,14
statics.teams.cdn.office.net,45,10
youtube.com,29,6
linkedin.com,23,18
Bing,20,8
copilotkit.ai,16,7
ecosia.org,12,1
