url_path,views_total,views_unique
/awslabs/fullstack-solution-template-for-agentcore,2676,1499
/awslabs/fullstack-solution-template-for-agentcore/tree/main,266,131
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/DEPLOYMENT.md,249,122
/awslabs/fullstack-solution-template-for-agentcore/pulls,185,39
/awslabs/fullstack-solution-template-for-agentcore/tree/main/infra-cdk,157,102
/awslabs/fullstack-solution-template-for-agentcore/tree/main/frontend,154,92
/awslabs/fullstack-solution-template-for-agentcore/tree/main/patterns,129,85
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/architecture-diagram/FAST-architecture-20251201.png,127,81
/awslabs/fullstack-solution-template-for-agentcore/tree/main/docs,107,59
/awslabs/fullstack-solution-template-for-agentcore/tree/main/gateway,105,75
