referrer,views_total,views_unique
Google,604,211
github.com,403,117
statics.teams.cdn.office.net,88,32
linkedin.com,27,13
youtube.com,22,7
copilotkit.ai,15,7
Bing,12,9
t.co,11,5
search.brave.com,9,1
perplexity.ai,4,1
