referrer,views_total,views_unique
Google,1120,291
linkedin.com,477,264
github.com,358,144
statics.teams.cdn.office.net,220,70
com.linkedin.android,140,96
chatgpt.com,69,4
lm.facebook.com,65,60
Bing,58,16
l.facebook.com,45,33
lnkd.in,43,16
