url_path,views_total,views_unique
/awslabs/fullstack-solution-template-for-agentcore,1520,841
/awslabs/fullstack-solution-template-for-agentcore/pulls,150,29
/awslabs/fullstack-solution-template-for-agentcore/issues,150,28
/awslabs/fullstack-solution-template-for-agentcore/tree/main,89,57
/awslabs/fullstack-solution-template-for-agentcore/pull/119,77,6
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/architecture-diagram/FAST-architecture-20260403.png,76,26
/awslabs/fullstack-solution-template-for-agentcore/pull/120,75,6
/awslabs/fullstack-solution-template-for-agentcore/actions,62,10
/awslabs/fullstack-solution-template-for-agentcore/activity,57,8
/awslabs/fullstack-solution-template-for-agentcore/blob/main/.clinerules,56,9
