url_path,views_total,views_unique
/awslabs/fullstack-solution-template-for-agentcore,1197,608
/awslabs/fullstack-solution-template-for-agentcore/issues,151,31
/awslabs/fullstack-solution-template-for-agentcore/pulls,143,24
/awslabs/fullstack-solution-template-for-agentcore/tree/main,94,55
/awslabs/fullstack-solution-template-for-agentcore/pull/120,65,5
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/DEPLOYMENT.md,64,35
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/architecture-diagram/FAST-architecture-20260403.png,55,16
/awslabs/fullstack-solution-template-for-agentcore/actions,51,7
/awslabs/fullstack-solution-template-for-agentcore/pull/135,51,4
/awslabs/fullstack-solution-template-for-agentcore/commits,49,3
