referrer,views_total,views_unique
Google,308,138
github.com,212,81
aws.amazon.com,180,48
teams.public.onecdn.static.microsoft,72,14
statics.teams.cdn.office.net,44,10
youtube.com,28,5
linkedin.com,21,17
Bing,19,7
copilotkit.ai,15,8
ecosia.org,12,1
