url_path,views_total,views_unique
/awslabs/fullstack-solution-template-for-agentcore,1268,703
/awslabs/fullstack-solution-template-for-agentcore/pulls,217,30
/awslabs/fullstack-solution-template-for-agentcore/issues,192,29
/awslabs/fullstack-solution-template-for-agentcore/pull/119,68,6
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/architecture-diagram/FAST-architecture-20260403.png,65,27
/awslabs/fullstack-solution-template-for-agentcore/pull/120,63,5
/awslabs/fullstack-solution-template-for-agentcore/tree/main,61,44
/awslabs/fullstack-solution-template-for-agentcore/commits,52,4
/awslabs/fullstack-solution-template-for-agentcore/actions,50,9
/awslabs/fullstack-solution-template-for-agentcore/blob/main/.clinerules,48,7
