url_path,views_total,views_unique
/awslabs/fullstack-solution-template-for-agentcore,1656,883
/awslabs/fullstack-solution-template-for-agentcore/pulls,243,35
/awslabs/fullstack-solution-template-for-agentcore/issues,198,35
/awslabs/fullstack-solution-template-for-agentcore/tree/main,182,101
/awslabs/fullstack-solution-template-for-agentcore/tree/main/patterns,119,80
/awslabs/fullstack-solution-template-for-agentcore/tree/main/frontend,90,42
/awslabs/fullstack-solution-template-for-agentcore/tree/main/infra-cdk,84,46
/awslabs/fullstack-solution-template-for-agentcore/pull/63,80,40
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/DEPLOYMENT.md,76,51
/awslabs/fullstack-solution-template-for-agentcore/commit/948e6834bce87b058426a1c801e5b8b4bdaa1a29,64,6
