referrer,views_total,views_unique
Google,433,169
github.com,239,82
aws.amazon.com,130,58
statics.teams.cdn.office.net,90,26
copilotkit.ai,27,7
Bing,25,8
mobius-wiki.bt.com,25,1
linkedin.com,19,17
teams.public.onecdn.static.microsoft,15,11
pms-confluence2.banadev.com,13,4
