referrer,views_total,views_unique
Google,536,170
github.com,318,102
copilotkit.ai,58,10
statics.teams.cdn.office.net,40,25
youtube.com,30,5
linkedin.com,13,8
Bing,12,9
claude.ai,11,1
t.co,8,2
broadcast.amazon.com,6,5
