referrer,views_total,views_unique
Google,1227,319
linkedin.com,484,267
github.com,379,153
statics.teams.cdn.office.net,224,70
com.linkedin.android,141,97
chatgpt.com,71,5
lm.facebook.com,65,60
youtube.com,64,11
l.facebook.com,47,33
lnkd.in,44,17
