url_path,views_total,views_unique
/awslabs/fullstack-solution-template-for-agentcore,1811,936
/awslabs/fullstack-solution-template-for-agentcore/pulls,271,40
/awslabs/fullstack-solution-template-for-agentcore/tree/main,223,113
/awslabs/fullstack-solution-template-for-agentcore/issues,216,37
/awslabs/fullstack-solution-template-for-agentcore/tree/main/patterns,134,86
/awslabs/fullstack-solution-template-for-agentcore/tree/main/frontend,97,49
/awslabs/fullstack-solution-template-for-agentcore/pull/63,97,48
/awslabs/fullstack-solution-template-for-agentcore/tree/main/infra-cdk,85,45
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/DEPLOYMENT.md,84,55
/awslabs/fullstack-solution-template-for-agentcore/commit/948e6834bce87b058426a1c801e5b8b4bdaa1a29,64,6
