url_path,views_total,views_unique
/awslabs/fullstack-solution-template-for-agentcore,1451,767
/awslabs/fullstack-solution-template-for-agentcore/pulls,283,38
/awslabs/fullstack-solution-template-for-agentcore/issues,164,27
/awslabs/fullstack-solution-template-for-agentcore/tree/main,143,81
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/DEPLOYMENT.md,93,59
/awslabs/fullstack-solution-template-for-agentcore/tree/main/patterns,77,53
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/architecture-diagram/FAST-architecture-20260403.png,77,32
/awslabs/fullstack-solution-template-for-agentcore/commit/204c0f8ef963622e5c78cd67ae81e02bf235c2b6,67,5
/awslabs/fullstack-solution-template-for-agentcore/commit/948e6834bce87b058426a1c801e5b8b4bdaa1a29,67,4
/awslabs/fullstack-solution-template-for-agentcore/commit/3343e2a216b3c7f487c55538bc5662dce5d6fded,66,4
