referrer,views_total,views_unique
Google,507,129
aws.amazon.com,226,101
github.com,181,67
statics.teams.cdn.office.net,93,19
teams.public.onecdn.static.microsoft,91,16
youtube.com,29,3
linkedin.com,28,23
copilotkit.ai,21,5
Bing,16,12
broadcast.amazon.com,6,4
