url_path,views_total,views_unique
/awslabs/fullstack-solution-template-for-agentcore,1254,724
/awslabs/fullstack-solution-template-for-agentcore/pulls,152,26
/awslabs/fullstack-solution-template-for-agentcore/issues,149,26
/awslabs/fullstack-solution-template-for-agentcore/pull/119,70,6
/awslabs/fullstack-solution-template-for-agentcore/tree/main,67,46
/awslabs/fullstack-solution-template-for-agentcore/pull/120,67,6
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/architecture-diagram/FAST-architecture-20260403.png,66,26
/awslabs/fullstack-solution-template-for-agentcore/pull/127,64,6
/awslabs/fullstack-solution-template-for-agentcore/actions,57,10
/awslabs/fullstack-solution-template-for-agentcore/blob/main/.clinerules,52,9
