time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-05 00:00:00+00:00,101,45,505,71
2026-06-06 00:00:00+00:00,29,16,344,27
2026-06-07 00:00:00+00:00,28,16,404,31
2026-06-08 00:00:00+00:00,213,29,499,72
2026-06-09 00:00:00+00:00,41,28,410,87
2026-06-10 00:00:00+00:00,215,53,449,61
2026-06-11 00:00:00+00:00,98,38,419,55
2026-06-12 00:00:00+00:00,215,79,484,119
2026-06-13 00:00:00+00:00,115,43,441,90
2026-06-14 00:00:00+00:00,91,44,367,58
2026-06-15 00:00:00+00:00,51,36,262,92
2026-06-16 00:00:00+00:00,139,41,229,71
2026-06-17 00:00:00+00:00,199,63,286,91
2026-06-18 00:00:00+00:00,53,20,461,81
