referrer,views_total,views_unique
Google,852,255
linkedin.com,506,287
youtube.com,356,81
t.co,198,77
github.com,179,56
statics.teams.cdn.office.net,162,53
Bing,83,18
com.linkedin.android,71,53
lnkd.in,27,12
DuckDuckGo,11,2
