url_path,views_total,views_unique
/awslabs/fullstack-solution-template-for-agentcore,2155,1105
/awslabs/fullstack-solution-template-for-agentcore/pulls,354,47
/awslabs/fullstack-solution-template-for-agentcore/tree/main/patterns,270,176
/awslabs/fullstack-solution-template-for-agentcore/tree/main,260,140
/awslabs/fullstack-solution-template-for-agentcore/issues,209,38
/awslabs/fullstack-solution-template-for-agentcore/pull/63,182,85
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/DEPLOYMENT.md,130,69
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/architecture-diagram/FAST-architecture-20260302.png,96,56
/awslabs/fullstack-solution-template-for-agentcore/tree/main/infra-cdk,92,47
/awslabs/fullstack-solution-template-for-agentcore/tree/main/docs,73,44
