referrer,views_total,views_unique
Google,444,142
github.com,216,96
aws.amazon.com,76,32
teams.public.onecdn.static.microsoft,74,34
Bing,58,13
youtube.com,37,4
linkedin.com,7,7
copilotkit.ai,7,3
DuckDuckGo,6,2
neurons.reply.com,4,1
