referrer,views_total,views_unique
Google,547,160
github.com,282,96
copilotkit.ai,67,11
statics.teams.cdn.office.net,39,27
youtube.com,15,3
qiita.com,14,1
Bing,13,9
linkedin.com,12,8
claude.ai,11,1
broadcast.amazon.com,6,5
