url_path,views_total,views_unique
/awslabs/fullstack-solution-template-for-agentcore,1595,814
/awslabs/fullstack-solution-template-for-agentcore/pulls,296,39
/awslabs/fullstack-solution-template-for-agentcore/issues,209,33
/awslabs/fullstack-solution-template-for-agentcore/tree/main,156,85
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/DEPLOYMENT.md,93,55
/awslabs/fullstack-solution-template-for-agentcore/tree/main/patterns,87,58
/awslabs/fullstack-solution-template-for-agentcore/blame/main/docs/architecture-diagram,73,1
/awslabs/fullstack-solution-template-for-agentcore/commit/948e6834bce87b058426a1c801e5b8b4bdaa1a29,69,4
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/architecture-diagram/FAST-architecture-20260403.png,67,31
/awslabs/fullstack-solution-template-for-agentcore/commit/204c0f8ef963622e5c78cd67ae81e02bf235c2b6,64,4
