url_path,views_total,views_unique
/awslabs/fullstack-solution-template-for-agentcore,1550,798
/awslabs/fullstack-solution-template-for-agentcore/pulls,290,37
/awslabs/fullstack-solution-template-for-agentcore/issues,179,33
/awslabs/fullstack-solution-template-for-agentcore/tree/main,132,78
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/DEPLOYMENT.md,97,56
/awslabs/fullstack-solution-template-for-agentcore/tree/main/patterns,76,52
/awslabs/fullstack-solution-template-for-agentcore/blame/main/docs/architecture-diagram,73,1
/awslabs/fullstack-solution-template-for-agentcore/commit/948e6834bce87b058426a1c801e5b8b4bdaa1a29,68,4
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/architecture-diagram/FAST-architecture-20260403.png,67,28
/awslabs/fullstack-solution-template-for-agentcore/commit/204c0f8ef963622e5c78cd67ae81e02bf235c2b6,65,5
