url_path,views_total,views_unique
/awslabs/fullstack-solution-template-for-agentcore,1404,591
/awslabs/fullstack-solution-template-for-agentcore/pulls,185,16
/awslabs/fullstack-solution-template-for-agentcore/issues,183,19
/awslabs/fullstack-solution-template-for-agentcore/pull/120,68,7
/awslabs/fullstack-solution-template-for-agentcore/tree/main,67,40
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/architecture-diagram/FAST-architecture-20260403.png,65,21
/awslabs/fullstack-solution-template-for-agentcore/actions,52,8
/awslabs/fullstack-solution-template-for-agentcore/commit/c9840c2bf7d9535637c15bc011ab192bd01edaba,50,9
/awslabs/fullstack-solution-template-for-agentcore/commit/4f5ef1a5bde1e44b23465aad04fe57f659395d40,50,8
/awslabs/fullstack-solution-template-for-agentcore/blob/main/Makefile,50,7
