referrer,views_total,views_unique
Google,461,171
github.com,205,85
statics.teams.cdn.office.net,87,25
aws.amazon.com,48,20
linkedin.com,25,17
copilotkit.ai,25,5
mobius-wiki.bt.com,25,1
Bing,19,6
teams.public.onecdn.static.microsoft,13,9
pms-confluence2.banadev.com,13,4
