referrer,views_total,views_unique
Google,735,237
github.com,591,91
linkedin.com,224,115
statics.teams.cdn.office.net,164,55
youtube.com,79,20
meetup.com,37,10
qiita.com,34,8
Bing,28,8
com.linkedin.android,16,14
broadcast.amazon.com,13,8
