url_path,views_total,views_unique
/awslabs/fullstack-solution-template-for-agentcore,1730,909
/awslabs/fullstack-solution-template-for-agentcore/pulls,245,39
/awslabs/fullstack-solution-template-for-agentcore/issues,206,39
/awslabs/fullstack-solution-template-for-agentcore/tree/main,194,104
/awslabs/fullstack-solution-template-for-agentcore/tree/main/patterns,124,82
/awslabs/fullstack-solution-template-for-agentcore/tree/main/frontend,94,44
/awslabs/fullstack-solution-template-for-agentcore/tree/main/infra-cdk,88,48
/awslabs/fullstack-solution-template-for-agentcore/pull/63,84,42
/awslabs/fullstack-solution-template-for-agentcore/blob/main/docs/DEPLOYMENT.md,76,52
/awslabs/fullstack-solution-template-for-agentcore/commit/948e6834bce87b058426a1c801e5b8b4bdaa1a29,64,6
